id,state,district,village,season,year,latitude,longitude,N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,temperature,humidity,rainfall,crop_recommended,soil_type
SHC001929,Uttar Pradesh,Meerut,Village_1929,Kharif,2022,25.8798,89.5421,262.9,62.2,203.3,6.56,3.14,1.643,11.5,0.25,14.0,0.34,2.5,0.47,30.3,43.1,616.0,tea,Desert
SHC001930,Punjab,Ludhiana,Village_1930,Zaid,2022,26.3848,77.9705,179.9,46.0,191.0,8.87,0.27,1.52,11.4,2.59,10.6,0.75,5.4,1.92,19.9,69.3,1291.2,mustard,Laterite
SHC001931,Maharashtra,Pune,Village_1931,Zaid,2022,11.4417,77.0813,238.7,54.8,165.0,8.97,3.35,1.244,48.9,1.64,19.0,2.28,3.0,0.87,22.9,76.9,1963.2,groundnut,Laterite
SHC001932,Uttar Pradesh,Meerut,Village_1932,Kharif,2022,28.7522,90.7986,173.7,53.1,251.9,7.56,1.48,0.544,38.5,1.26,15.2,2.15,9.9,0.79,35.5,75.1,2358.8,sesame,Red
SHC001933,Punjab,Ludhiana,Village_1933,Rabi,2024,27.8815,95.9118,327.2,21.0,226.0,6.98,2.83,1.937,20.0,2.61,3.3,2.63,7.3,0.15,33.3,90.5,1194.9,rice,Black
SHC001934,Maharashtra,Pune,Village_1934,Zaid,2024,32.9663,83.227,367.7,75.8,183.1,8.62,2.66,1.179,25.0,0.91,9.2,2.0,4.3,0.77,31.3,32.9,1607.3,wheat,Alluvial
SHC001935,Uttar Pradesh,Meerut,Village_1935,Rabi,2022,30.389,90.9787,152.1,13.5,213.5,5.47,1.79,1.69,21.6,2.48,19.4,2.07,8.6,1.7,15.6,73.0,1973.1,maize,Red
SHC001936,Punjab,Ludhiana,Village_1936,Rabi,2023,25.9301,87.8605,192.8,71.9,213.7,5.59,1.33,0.922,39.6,0.44,13.9,1.59,3.8,0.85,35.9,69.1,364.2,sugarcane,Alluvial
SHC001937,Maharashtra,Pune,Village_1937,Rabi,2023,23.0521,94.1243,286.3,38.9,332.9,6.21,3.43,0.793,41.4,0.99,18.5,0.64,7.5,0.88,15.6,51.6,666.1,cotton,Black
SHC001938,Uttar Pradesh,Meerut,Village_1938,Kharif,2022,13.0479,94.1696,127.5,76.9,186.2,5.5,2.33,1.272,34.4,0.96,8.7,2.98,4.6,0.29,27.8,42.4,541.8,jute,Red
SHC001939,Punjab,Ludhiana,Village_1939,Kharif,2024,10.2757,74.2799,225.1,78.0,392.1,6.91,3.24,1.196,39.6,2.03,14.5,1.37,8.5,0.95,36.2,86.6,1707.8,chickpea,Desert
SHC001940,Maharashtra,Pune,Village_1940,Zaid,2024,24.3482,94.4058,59.6,49.1,141.2,6.7,2.18,1.621,49.9,1.77,9.8,1.57,6.4,0.26,17.2,52.4,336.3,kidneybeans,Black
SHC001941,Uttar Pradesh,Meerut,Village_1941,Kharif,2022,9.3826,79.8819,165.9,67.0,139.2,5.11,0.34,0.798,33.5,1.6,12.3,1.92,3.8,1.83,15.3,41.6,1686.0,pigeonpeas,Desert
SHC001942,Punjab,Ludhiana,Village_1942,Zaid,2023,27.0929,75.1358,120.3,31.3,150.9,7.1,3.8,1.861,30.5,2.27,5.6,1.71,8.0,0.71,21.3,48.9,835.9,mothbeans,Black
SHC001943,Maharashtra,Pune,Village_1943,Zaid,2022,20.1072,73.0832,367.4,50.4,240.5,6.78,1.68,1.053,31.8,2.49,6.3,2.43,8.5,1.72,43.2,92.2,448.2,mungbean,Alluvial
SHC001944,Uttar Pradesh,Meerut,Village_1944,Kharif,2022,18.1899,88.0493,374.3,16.4,206.4,8.9,2.24,0.365,48.4,2.73,16.5,2.4,5.4,1.76,24.2,53.3,696.8,blackgram,Laterite
SHC001945,Punjab,Ludhiana,Village_1945,Kharif,2024,34.6312,94.1924,212.5,52.6,390.8,6.37,3.38,0.913,44.7,1.56,11.6,2.29,8.9,0.6,37.6,91.7,251.8,lentil,Alluvial
SHC001946,Maharashtra,Pune,Village_1946,Kharif,2024,15.1301,89.4075,270.6,19.5,281.7,8.39,1.86,1.301,30.3,1.2,2.0,0.64,9.5,0.77,23.9,69.9,2278.7,pomegranate,Desert
SHC001947,Uttar Pradesh,Meerut,Village_1947,Zaid,2022,26.6578,83.7025,288.8,60.1,327.9,8.11,1.17,0.634,38.4,2.95,15.0,1.57,3.7,0.35,32.5,35.4,2331.4,banana,Alluvial
SHC001948,Punjab,Ludhiana,Village_1948,Kharif,2023,28.5,93.7695,113.8,13.7,140.6,7.86,3.57,1.489,23.4,1.89,11.2,1.61,8.4,1.92,41.6,79.3,1253.0,mango,Red
SHC001949,Maharashtra,Pune,Village_1949,Kharif,2022,15.5999,75.6293,123.2,14.7,327.1,6.26,0.71,1.288,47.2,2.13,5.5,1.3,8.4,0.2,25.1,55.2,1241.0,grapes,Laterite
SHC001950,Uttar Pradesh,Meerut,Village_1950,Rabi,2023,17.9636,94.9503,310.0,70.6,312.9,5.23,1.95,1.6,32.8,2.32,19.3,0.82,9.9,0.33,42.6,42.6,1854.6,watermelon,Red
SHC001951,Punjab,Ludhiana,Village_1951,Rabi,2023,12.573,91.085,275.6,28.1,217.8,6.19,3.67,1.647,45.1,0.34,13.9,0.88,7.7,1.79,38.0,89.2,1117.1,muskmelon,Desert
SHC001952,Maharashtra,Pune,Village_1952,Zaid,2023,22.2415,81.592,375.5,38.4,286.5,8.66,0.86,0.876,23.3,0.99,17.5,2.07,9.8,1.66,41.5,32.7,241.1,apple,Alluvial
SHC001953,Uttar Pradesh,Meerut,Village_1953,Rabi,2022,8.6668,70.0559,216.9,66.0,316.8,7.1,1.84,1.614,21.1,2.25,18.5,0.67,4.7,0.87,28.0,34.0,1850.9,orange,Black
SHC001954,Punjab,Ludhiana,Village_1954,Kharif,2022,17.4222,69.4127,102.7,29.0,275.7,8.04,0.52,0.298,45.1,0.57,10.1,0.43,5.8,0.3,37.9,35.6,1189.5,papaya,Laterite
SHC001955,Maharashtra,Pune,Village_1955,Zaid,2024,32.0976,82.914,53.6,52.0,203.4,7.2,1.73,1.391,21.3,1.26,2.7,0.51,4.4,0.1,15.4,71.0,1227.2,coconut,Red
SHC001956,Uttar Pradesh,Meerut,Village_1956,Rabi,2023,34.9862,76.2395,241.8,59.3,143.9,6.23,1.3,0.789,38.2,1.86,14.9,1.59,9.6,1.09,33.1,49.4,335.1,coffee,Red
SHC001957,Punjab,Ludhiana,Village_1957,Rabi,2022,30.9733,91.248,144.0,50.2,344.5,7.5,3.84,1.42,31.5,2.99,11.6,2.9,1.1,1.15,23.7,55.7,402.2,tea,Desert
SHC001958,Maharashtra,Pune,Village_1958,Kharif,2023,25.1394,89.8648,91.1,17.2,216.5,7.6,2.37,1.955,26.4,1.18,15.7,2.87,9.0,0.88,33.9,39.3,1843.1,mustard,Alluvial
SHC001959,Uttar Pradesh,Meerut,Village_1959,Rabi,2022,11.6535,75.4815,228.7,72.7,178.3,5.22,3.14,1.606,10.8,0.71,4.9,1.44,3.2,1.52,33.5,74.1,1069.7,groundnut,Black
SHC001960,Punjab,Ludhiana,Village_1960,Rabi,2022,22.2395,70.189,176.8,78.0,250.4,6.64,3.57,1.395,25.9,1.87,8.1,2.43,7.5,0.51,24.2,30.2,2019.3,sesame,Red
SHC001961,Maharashtra,Pune,Village_1961,Kharif,2024,12.8021,79.3978,329.8,67.7,184.8,7.15,0.47,1.996,35.5,0.83,18.2,1.11,3.5,0.67,29.6,32.2,1698.3,rice,Black
SHC001962,Uttar Pradesh,Meerut,Village_1962,Kharif,2023,15.5313,80.7183,246.3,23.4,196.0,7.02,3.61,0.899,20.4,2.59,6.2,1.85,4.7,1.82,35.6,87.7,1718.9,wheat,Desert
SHC001963,Punjab,Ludhiana,Village_1963,Kharif,2024,24.5337,90.8255,200.9,54.7,233.0,5.38,2.29,0.317,33.1,2.55,4.8,1.83,1.5,0.62,18.8,31.6,2144.6,maize,Laterite
SHC001964,Maharashtra,Pune,Village_1964,Zaid,2022,25.1518,94.1381,225.5,68.1,352.8,8.0,1.17,1.042,14.1,2.78,13.9,0.12,8.2,0.13,33.4,58.6,679.5,sugarcane,Laterite
SHC001965,Uttar Pradesh,Meerut,Village_1965,Rabi,2024,26.9836,91.4205,369.5,40.9,291.5,7.13,1.33,0.316,44.0,0.49,12.1,0.19,5.8,0.21,36.2,68.6,1852.3,cotton,Black
SHC001966,Punjab,Ludhiana,Village_1966,Kharif,2024,10.5983,79.6571,294.5,66.9,111.0,7.15,1.1,0.949,30.2,2.26,2.7,0.59,6.5,0.94,21.3,34.2,2304.0,jute,Red
SHC001967,Maharashtra,Pune,Village_1967,Kharif,2022,24.7292,90.307,138.6,20.8,120.7,6.73,2.07,0.386,24.8,0.93,17.9,1.76,2.6,1.02,16.2,59.2,2273.5,chickpea,Laterite
SHC001968,Uttar Pradesh,Meerut,Village_1968,Rabi,2024,15.4313,73.0382,81.7,64.0,314.5,8.07,0.73,1.953,16.1,0.31,9.1,1.71,4.7,1.02,31.8,43.7,2137.7,kidneybeans,Red
SHC001969,Punjab,Ludhiana,Village_1969,Kharif,2022,34.3232,77.0408,235.3,74.9,267.1,8.13,1.92,1.047,23.6,1.56,3.0,2.91,8.6,1.72,35.4,42.5,691.7,pigeonpeas,Red
SHC001970,Maharashtra,Pune,Village_1970,Rabi,2024,15.7547,78.594,181.5,25.9,232.3,8.26,3.89,0.595,47.4,0.98,10.5,0.39,6.5,1.07,35.4,69.0,2457.3,mothbeans,Red
SHC001971,Uttar Pradesh,Meerut,Village_1971,Zaid,2022,20.7205,87.9184,262.6,56.7,134.4,6.15,3.27,1.874,25.4,2.89,18.8,2.57,7.8,1.11,21.4,46.5,570.7,mungbean,Black
SHC001972,Punjab,Ludhiana,Village_1972,Rabi,2023,26.2602,85.7345,319.6,62.5,100.9,5.67,1.37,0.311,15.5,1.83,10.2,2.6,3.0,1.12,40.9,33.9,2201.2,blackgram,Black
SHC001973,Maharashtra,Pune,Village_1973,Zaid,2024,17.1566,86.3499,172.6,18.2,358.8,7.35,3.33,1.059,35.0,2.77,15.5,1.12,4.0,0.62,29.3,89.8,240.7,lentil,Red
SHC001974,Uttar Pradesh,Meerut,Village_1974,Rabi,2023,11.6166,73.3421,258.7,24.2,283.8,7.9,3.45,1.761,17.0,1.07,5.3,2.07,7.2,0.11,19.9,51.8,676.6,pomegranate,Alluvial
SHC001975,Punjab,Ludhiana,Village_1975,Rabi,2023,30.3079,81.518,257.8,50.6,235.2,7.27,0.4,0.892,37.8,1.23,6.6,1.74,5.3,1.11,43.8,39.7,1617.9,banana,Desert
SHC001976,Maharashtra,Pune,Village_1976,Kharif,2024,15.2814,79.6308,230.5,52.7,189.7,5.63,2.58,0.995,10.4,1.7,10.4,1.59,2.0,1.0,37.4,38.6,1634.3,mango,Desert
SHC001977,Uttar Pradesh,Meerut,Village_1977,Kharif,2023,24.9814,85.1446,260.9,51.5,350.4,6.32,0.78,1.815,31.5,2.41,5.5,1.44,2.1,0.29,28.6,68.7,2333.4,grapes,Red
SHC001978,Punjab,Ludhiana,Village_1978,Kharif,2023,27.9703,76.8152,313.5,76.5,276.6,6.0,2.42,0.746,15.1,2.42,13.9,2.57,8.8,0.78,18.4,60.6,1015.4,watermelon,Alluvial
SHC001979,Maharashtra,Pune,Village_1979,Zaid,2024,24.5114,68.3125,261.2,19.0,195.0,5.96,2.06,1.617,9.6,0.36,19.3,1.37,7.7,1.76,26.5,65.6,2190.8,muskmelon,Red
SHC001980,Uttar Pradesh,Meerut,Village_1980,Zaid,2024,17.9781,77.5367,305.4,73.7,356.1,6.28,1.48,1.525,21.3,2.59,11.2,0.95,3.6,1.59,18.7,90.6,1150.9,apple,Alluvial
SHC001981,Punjab,Ludhiana,Village_1981,Rabi,2022,26.2102,82.484,186.5,50.7,258.1,6.4,2.02,0.857,35.6,2.54,16.2,1.09,5.6,0.12,41.1,46.0,1214.5,orange,Laterite
SHC001982,Maharashtra,Pune,Village_1982,Zaid,2024,22.723,78.5789,237.3,21.8,332.7,6.06,2.5,1.819,9.6,1.29,4.4,2.74,4.2,0.51,35.3,65.3,2079.0,papaya,Black
SHC001983,Uttar Pradesh,Meerut,Village_1983,Rabi,2023,13.7624,84.9034,256.2,40.2,301.8,5.15,3.23,0.661,27.7,2.29,5.1,2.72,2.2,1.64,27.0,40.7,2199.9,coconut,Alluvial
SHC001984,Punjab,Ludhiana,Village_1984,Rabi,2022,25.961,72.5225,391.4,48.4,145.1,5.26,2.55,1.36,49.1,1.59,8.1,2.16,8.2,1.4,37.3,75.0,599.7,coffee,Desert
SHC001985,Maharashtra,Pune,Village_1985,Kharif,2023,11.3404,70.5242,227.7,34.4,314.9,7.29,2.37,1.12,49.7,1.71,3.3,1.03,8.0,1.29,35.5,89.9,1220.7,tea,Black
SHC001986,Uttar Pradesh,Meerut,Village_1986,Rabi,2024,20.2736,70.8307,242.0,51.3,269.3,8.86,1.35,0.262,46.6,0.74,15.5,0.69,8.5,1.82,18.2,39.6,2328.2,mustard,Alluvial
SHC001987,Punjab,Ludhiana,Village_1987,Rabi,2024,12.9194,79.9502,352.5,20.6,317.2,5.33,1.92,1.512,10.7,0.77,16.3,0.57,7.0,1.32,30.6,43.1,1159.0,groundnut,Red
SHC001988,Maharashtra,Pune,Village_1988,Kharif,2023,28.0288,95.9126,282.1,52.1,156.5,6.16,3.53,1.114,44.3,0.24,11.1,1.01,3.5,1.74,40.1,88.2,1187.8,sesame,Black
SHC001989,Uttar Pradesh,Meerut,Village_1989,Kharif,2023,25.6197,74.2374,284.7,17.1,248.6,7.08,1.99,1.562,39.7,2.18,13.4,2.72,6.2,0.76,16.8,64.8,723.8,rice,Laterite
SHC001990,Punjab,Ludhiana,Village_1990,Rabi,2022,32.7239,69.1168,240.8,46.1,341.7,7.33,1.41,1.245,48.0,0.54,13.8,0.59,2.8,1.95,39.8,89.2,549.5,wheat,Black
SHC001991,Maharashtra,Pune,Village_1991,Zaid,2024,12.078,80.7353,134.9,33.7,373.9,5.98,1.57,1.132,11.0,2.69,10.4,1.14,5.3,1.38,33.3,67.5,901.7,maize,Alluvial
SHC001992,Uttar Pradesh,Meerut,Village_1992,Rabi,2024,11.6901,92.3432,328.9,62.0,239.1,7.25,1.97,1.12,33.9,1.58,12.0,2.02,3.4,1.46,44.1,42.7,2312.5,sugarcane,Laterite
SHC001993,Punjab,Ludhiana,Village_1993,Zaid,2023,24.7556,70.3949,338.0,26.7,194.2,6.51,0.91,1.656,10.9,2.81,18.8,2.5,9.6,1.55,31.9,76.9,209.1,cotton,Red
SHC001994,Maharashtra,Pune,Village_1994,Zaid,2023,32.2062,71.3153,287.9,56.8,249.4,5.1,0.55,1.387,30.2,0.33,11.3,2.56,9.0,1.42,34.9,80.0,506.9,jute,Laterite
SHC001995,Uttar Pradesh,Meerut,Village_1995,Kharif,2023,12.9777,87.6695,309.4,29.0,193.9,6.03,1.19,0.856,26.5,1.56,10.7,1.89,4.1,1.06,30.2,36.3,1647.5,chickpea,Laterite
SHC001996,Punjab,Ludhiana,Village_1996,Kharif,2024,23.4589,80.9115,114.1,17.6,362.4,6.58,2.5,0.353,25.3,2.18,19.4,1.71,2.6,0.12,25.6,56.4,1346.1,kidneybeans,Desert
SHC001997,Maharashtra,Pune,Village_1997,Rabi,2022,8.4841,77.6744,178.8,29.9,188.8,6.73,2.84,1.416,25.2,1.94,3.3,2.33,5.0,0.27,26.2,76.0,483.5,pigeonpeas,Red
SHC001998,Uttar Pradesh,Meerut,Village_1998,Zaid,2023,17.2349,91.0679,148.9,22.0,103.7,8.58,1.83,0.706,24.9,2.19,9.1,0.75,1.8,1.28,44.2,71.3,2377.8,mothbeans,Black
SHC001999,Punjab,Ludhiana,Village_1999,Kharif,2023,15.741,87.1541,123.6,44.6,354.4,6.64,0.53,0.243,45.8,0.55,17.8,0.37,3.2,1.48,20.2,87.4,717.4,mungbean,Alluvial
SHC002000,Maharashtra,Pune,Village_2000,Zaid,2023,11.4499,88.3109,130.1,52.0,171.3,6.82,3.0,1.151,44.6,1.67,5.5,2.7,4.8,1.75,22.0,71.4,580.1,blackgram,Desert
SHC002001,Uttar Pradesh,Meerut,Village_2001,Zaid,2022,23.9637,68.3896,243.1,17.0,336.3,6.17,1.44,0.654,12.8,1.6,10.1,1.66,6.6,0.27,27.4,68.5,943.2,lentil,Laterite
SHC002002,Punjab,Ludhiana,Village_2002,Kharif,2024,12.765,72.9579,70.8,22.6,166.1,8.44,2.08,0.571,43.8,0.41,7.1,2.82,9.7,0.8,39.1,40.1,2249.5,pomegranate,Laterite
SHC002003,Maharashtra,Pune,Village_2003,Zaid,2023,13.4354,87.1719,150.3,27.6,342.4,6.9,1.58,1.667,28.5,2.48,7.7,2.89,9.3,1.66,21.4,77.3,2080.5,banana,Laterite
SHC002004,Uttar Pradesh,Meerut,Village_2004,Kharif,2022,14.7979,87.1875,187.2,25.8,283.9,5.3,2.54,1.954,37.9,1.12,18.2,1.63,5.8,0.82,16.6,47.5,2082.1,mango,Red
SHC002005,Punjab,Ludhiana,Village_2005,Kharif,2022,13.4473,74.2217,183.3,24.8,290.2,8.41,2.75,0.734,21.5,1.92,13.1,2.28,9.4,0.53,23.7,76.8,477.3,grapes,Red
SHC002006,Maharashtra,Pune,Village_2006,Zaid,2022,22.7098,78.222,367.0,47.3,392.1,8.0,3.65,1.367,49.6,1.67,13.5,0.49,9.4,0.74,35.0,53.4,2235.9,watermelon,Black
SHC002007,Uttar Pradesh,Meerut,Village_2007,Zaid,2022,21.1551,88.6134,102.1,27.5,247.8,7.79,2.29,0.582,42.6,1.66,4.0,0.76,9.7,1.42,25.0,45.8,1269.0,muskmelon,Alluvial
SHC002008,Punjab,Ludhiana,Village_2008,Kharif,2022,31.0547,69.8001,257.5,51.6,214.8,8.14,2.05,0.458,34.4,1.88,19.9,0.74,6.5,1.19,24.7,79.7,1055.7,apple,Red
SHC002009,Maharashtra,Pune,Village_2009,Kharif,2024,27.1267,94.0737,287.3,11.9,165.8,8.79,2.87,1.527,41.9,2.76,9.9,1.35,1.2,1.88,18.9,59.3,1580.1,orange,Desert
SHC002010,Uttar Pradesh,Meerut,Village_2010,Zaid,2022,32.2856,72.4946,182.4,78.4,358.0,8.63,0.22,0.596,27.5,2.65,10.0,0.57,6.5,1.8,17.0,62.2,2454.3,papaya,Desert
SHC002011,Punjab,Ludhiana,Village_2011,Zaid,2022,20.1986,83.3685,195.7,52.8,116.0,5.77,0.11,1.219,37.0,1.55,10.3,1.33,4.0,1.22,15.2,68.7,1326.7,coconut,Black
SHC002012,Maharashtra,Pune,Village_2012,Rabi,2023,30.3756,91.406,194.0,37.3,162.1,5.13,2.07,1.954,39.6,1.73,7.4,0.45,3.4,1.12,33.7,53.8,441.3,coffee,Black
SHC002013,Uttar Pradesh,Meerut,Village_2013,Rabi,2024,34.052,85.9016,56.6,34.4,142.3,5.94,2.31,0.992,26.9,1.41,5.6,0.41,4.9,0.61,24.3,36.9,1987.0,tea,Alluvial
SHC002014,Punjab,Ludhiana,Village_2014,Zaid,2024,25.0664,69.3162,340.1,50.2,315.9,7.34,1.05,0.747,49.9,2.46,17.1,0.85,8.0,0.75,24.9,50.4,450.6,mustard,Red
SHC002015,Maharashtra,Pune,Village_2015,Rabi,2024,19.9069,91.8462,173.7,78.4,215.0,8.13,1.06,0.798,38.3,0.36,3.7,0.87,3.3,0.23,44.2,49.1,1861.8,groundnut,Desert
SHC002016,Uttar Pradesh,Meerut,Village_2016,Zaid,2024,11.0032,77.3601,189.0,24.4,362.2,7.94,2.89,1.869,40.0,1.4,4.4,2.5,7.4,1.25,37.4,79.1,1908.2,sesame,Black
SHC002017,Punjab,Ludhiana,Village_2017,Kharif,2022,29.6868,94.9411,230.5,58.5,252.2,6.67,3.14,0.466,26.7,1.85,14.7,2.66,2.5,0.89,21.8,65.6,670.4,rice,Alluvial
SHC002018,Maharashtra,Pune,Village_2018,Kharif,2024,23.2547,91.2285,93.9,65.5,389.6,6.91,2.19,1.572,39.6,0.5,16.9,0.42,6.1,1.06,39.8,38.8,1683.2,wheat,Red
SHC002019,Uttar Pradesh,Meerut,Village_2019,Zaid,2023,26.2649,78.7699,172.8,46.6,110.8,7.86,0.37,1.375,41.7,2.73,4.7,2.26,9.8,0.23,15.8,43.8,671.5,maize,Desert
SHC002020,Punjab,Ludhiana,Village_2020,Zaid,2024,34.2424,84.5822,303.9,29.5,302.9,5.97,2.03,0.284,21.6,2.39,3.2,1.02,2.5,1.29,37.3,37.1,1402.9,sugarcane,Red
SHC002021,Maharashtra,Pune,Village_2021,Rabi,2023,13.9123,72.1961,81.9,78.6,271.1,7.06,0.13,1.072,35.8,1.35,4.3,0.88,7.4,1.0,29.4,32.5,1417.4,cotton,Laterite
SHC002022,Uttar Pradesh,Meerut,Village_2022,Kharif,2023,18.2827,85.6678,377.6,49.6,108.9,5.41,3.87,1.194,16.0,1.79,19.2,0.23,5.7,0.36,28.4,72.5,1256.1,jute,Desert
SHC002023,Punjab,Ludhiana,Village_2023,Kharif,2023,9.447,88.0619,202.2,53.5,219.4,6.51,0.66,1.483,20.6,1.4,15.6,0.77,5.1,0.71,36.5,92.6,2386.3,chickpea,Red
SHC002024,Maharashtra,Pune,Village_2024,Rabi,2022,33.6105,95.5351,53.0,77.4,361.2,7.42,1.37,0.957,43.6,0.61,13.2,0.77,4.4,0.11,44.1,37.1,1956.0,kidneybeans,Laterite
SHC002025,Uttar Pradesh,Meerut,Village_2025,Zaid,2023,24.3895,85.8758,372.3,28.1,208.9,7.66,0.65,1.657,32.9,2.31,19.8,2.93,5.0,0.63,34.0,76.2,877.9,pigeonpeas,Alluvial
SHC002026,Punjab,Ludhiana,Village_2026,Rabi,2023,32.5545,70.9474,136.2,53.7,240.3,5.48,1.23,0.935,48.3,1.31,4.1,2.92,4.9,0.37,33.3,82.6,1834.2,mothbeans,Alluvial
SHC002027,Maharashtra,Pune,Village_2027,Zaid,2022,22.4978,71.36,225.6,43.9,264.4,6.41,2.71,1.037,32.0,1.04,9.9,2.17,2.0,1.62,27.7,93.4,1421.9,mungbean,Desert
SHC002028,Uttar Pradesh,Meerut,Village_2028,Zaid,2023,22.2875,87.3249,107.6,43.4,216.1,8.67,1.25,0.233,28.9,2.9,13.6,1.84,8.5,0.39,25.6,43.5,1083.7,blackgram,Black
SHC002029,Punjab,Ludhiana,Village_2029,Kharif,2022,8.0414,74.4584,125.1,50.7,297.1,8.61,2.0,1.102,10.3,2.99,19.0,0.31,6.0,0.76,27.9,72.4,1165.3,lentil,Red
SHC002030,Maharashtra,Pune,Village_2030,Kharif,2023,13.9619,74.2452,306.9,68.4,245.8,8.23,0.71,1.157,28.1,2.52,18.5,0.43,6.2,0.89,29.3,84.2,1743.0,pomegranate,Black
SHC002031,Uttar Pradesh,Meerut,Village_2031,Rabi,2023,31.0707,92.2761,169.8,17.9,147.0,6.29,3.87,1.878,45.9,1.78,11.0,0.82,7.1,1.77,40.2,79.4,761.2,banana,Desert
SHC002032,Punjab,Ludhiana,Village_2032,Rabi,2024,33.1576,87.5081,229.1,19.5,123.9,5.88,2.69,0.479,30.4,1.42,13.3,0.25,9.8,1.41,36.7,31.1,382.8,mango,Black
SHC002033,Maharashtra,Pune,Village_2033,Rabi,2023,8.0581,90.2835,65.1,60.7,385.0,8.54,0.56,0.331,46.6,0.97,5.2,0.78,5.8,0.23,15.8,68.1,1204.2,grapes,Alluvial
SHC002034,Uttar Pradesh,Meerut,Village_2034,Zaid,2022,32.8123,70.7487,210.4,38.2,334.3,6.68,1.99,1.049,41.2,2.08,9.7,0.31,8.5,1.99,37.3,58.1,1105.2,watermelon,Red
SHC002035,Punjab,Ludhiana,Village_2035,Kharif,2024,16.0849,86.7629,57.5,61.7,129.7,6.78,0.67,0.505,27.5,0.38,4.7,1.68,7.3,0.78,41.0,40.5,1489.3,muskmelon,Red
SHC002036,Maharashtra,Pune,Village_2036,Kharif,2022,22.0639,80.2449,232.7,67.4,372.2,7.55,3.46,0.208,47.5,0.22,18.8,0.62,1.8,1.78,15.5,83.8,665.9,apple,Alluvial
SHC002037,Uttar Pradesh,Meerut,Village_2037,Rabi,2023,34.2312,80.8409,201.7,11.6,155.8,5.78,0.14,0.507,47.5,1.83,2.3,0.72,4.7,0.43,19.7,92.3,2483.0,orange,Alluvial
SHC002038,Punjab,Ludhiana,Village_2038,Kharif,2022,19.7518,68.1734,254.2,21.6,272.9,8.57,3.02,0.665,42.0,2.19,18.8,1.9,9.8,1.1,30.8,31.2,2353.9,papaya,Laterite
SHC002039,Maharashtra,Pune,Village_2039,Kharif,2023,33.0388,95.5275,57.3,59.6,109.6,5.39,0.26,0.255,25.3,1.47,10.4,0.55,3.4,1.53,25.5,46.9,977.6,coconut,Alluvial
SHC002040,Uttar Pradesh,Meerut,Village_2040,Kharif,2023,26.2706,88.2314,71.8,52.3,245.0,8.35,1.77,1.117,32.4,1.84,9.2,0.58,3.3,0.88,33.6,59.5,2020.8,coffee,Black
SHC002041,Punjab,Ludhiana,Village_2041,Kharif,2023,32.6492,86.5218,87.8,56.0,177.0,6.35,0.53,1.509,20.1,0.64,19.6,0.59,6.6,0.35,43.7,59.8,1593.7,tea,Desert
SHC002042,Maharashtra,Pune,Village_2042,Kharif,2022,25.9109,72.0985,234.2,68.4,324.7,8.67,3.8,0.259,34.8,0.36,2.1,0.34,9.9,0.1,34.8,69.9,2015.7,mustard,Black
SHC002043,Uttar Pradesh,Meerut,Village_2043,Zaid,2022,31.0674,76.1577,356.9,29.5,297.8,5.98,3.76,1.47,28.1,2.45,2.5,1.94,1.3,0.53,24.4,78.8,2312.6,groundnut,Black
SHC002044,Punjab,Ludhiana,Village_2044,Zaid,2023,12.828,88.5436,164.6,70.3,323.6,6.33,3.12,1.803,18.6,1.8,9.6,2.79,9.8,0.3,31.5,64.5,2197.9,sesame,Black
SHC002045,Maharashtra,Pune,Village_2045,Rabi,2023,22.0934,78.9671,173.6,61.2,279.8,5.8,2.52,1.035,22.3,0.39,18.7,2.6,3.7,1.16,40.9,63.8,526.2,rice,Desert
SHC002046,Uttar Pradesh,Meerut,Village_2046,Zaid,2022,25.1375,74.6191,397.5,62.2,156.7,8.12,3.34,1.767,39.1,0.43,16.6,2.79,5.5,1.55,30.1,71.6,1688.1,wheat,Laterite
SHC002047,Punjab,Ludhiana,Village_2047,Kharif,2023,19.769,84.851,234.5,54.9,113.9,6.84,0.38,1.559,19.2,1.17,13.8,1.11,7.6,1.74,34.1,40.2,1234.0,maize,Alluvial
SHC002048,Maharashtra,Pune,Village_2048,Rabi,2023,19.5758,78.9036,294.3,74.0,333.5,6.05,2.21,1.061,8.7,2.83,10.4,2.84,7.0,1.45,27.8,85.8,626.5,sugarcane,Laterite
SHC002049,Uttar Pradesh,Meerut,Village_2049,Zaid,2023,16.9733,89.4413,310.8,64.2,188.0,5.1,3.57,1.636,24.9,0.67,10.4,0.99,2.7,1.02,39.9,67.8,1321.1,cotton,Laterite
SHC002050,Punjab,Ludhiana,Village_2050,Zaid,2023,27.4414,81.9406,69.7,69.5,234.2,5.58,1.42,0.252,49.2,2.3,2.9,0.8,5.3,1.46,34.1,58.7,1457.4,jute,Desert
SHC002051,Maharashtra,Pune,Village_2051,Kharif,2023,31.4101,77.3609,87.7,54.0,374.9,7.74,0.37,0.883,38.2,0.88,13.6,1.79,1.9,1.5,28.1,40.5,2331.9,chickpea,Desert
SHC002052,Uttar Pradesh,Meerut,Village_2052,Zaid,2022,25.3834,86.5809,97.9,71.6,345.2,5.55,1.36,0.324,22.5,2.24,2.1,1.57,8.8,0.69,36.7,33.6,1481.5,kidneybeans,Desert
